split,checkpoint_label,sample_index,sample_id,normal_id,dark_id,valid_pixels,align_scale,align_shift,abs_rel,sq_rel,rmse,rmse_log,log10,silog,silog_x100,d1,d2,d3
lod_train_proxy,best,29,lod-1453-1454,1453,1454,491520,72.26576077465883,0.8973719455701304,0.11035243243651367,4.27156433583738,31.305188957383763,0.191473926768532,0.04870205674635077,0.1914264679969777,19.142646799697772,0.9226338704427083,0.96763916015625,0.9843037923177084
lod_train_proxy,best,30,lod-1531-1532,1531,1532,491520,58.04714028113459,-12.277596647095676,0.4013737845173112,20.303958157309445,40.90995725090941,0.48114298555210633,0.13771065371505212,0.4805364212462445,48.05364212462445,0.55264892578125,0.7583455403645833,0.8607869466145833
lod_train_proxy,best,31,lod-1579-1580,1579,1580,491520,46.1450722326046,133.72412231977032,0.09667618696822457,3.365123066094825,28.48657777284669,0.12188241614882425,0.04181883293211474,0.1217891112055845,12.17891112055845,0.9210652669270833,0.999822998046875,1.0
lod_train_proxy,best,32,lod-1583-1584,1583,1584,491520,30.419238947833918,166.58770731067693,0.0812905053269448,2.281475680905671,23.886747264825633,0.0969274627024163,0.035175037162895814,0.0968776219016416,9.687762190164161,0.9879740397135417,1.0,1.0
lod_train_proxy,best,33,lod-1597-1598,1597,1598,491520,67.567124056423,-32.67024865314017,0.36460908524649327,25.866801458957863,49.904952232273295,0.9671100694785524,0.1363263518170143,0.9662871773220003,96.62871773220003,0.6679728190104167,0.81595458984375,0.909674072265625
lod_train_proxy,best,34,lod-1617-1618,1617,1618,491520,70.83968602832144,-33.15686873526814,0.25977845561060847,12.367259973169405,36.18948972291571,0.3411467980814145,0.08797499955245748,0.33976430452561335,33.97643045256133,0.68570556640625,0.8612040201822917,0.9431355794270834
lod_train_proxy,best,35,lod-1709-1710,1709,1710,491520,63.07257213296065,30.541975309525633,0.0697186827696075,2.7037517710797223,21.68190867052134,0.11889469996747577,0.02893224501886634,0.11889158406970211,11.88915840697021,0.94805908203125,0.9870808919270834,0.99532470703125
lod_train_proxy,best,36,lod-1721-1722,1721,1722,445630,72.76646451709792,-14.762112122699826,7.825743323683283,171.934295510874,26.53166368375986,2.2182633352452608,0.23328435406383813,2.210947872161036,221.09478721610358,0.7786235217557166,0.8606399928191549,0.8960976594933017
lod_train_proxy,best,37,lod-1793-1794,1793,1794,486953,68.00383753872197,-8.026460406241107,0.1477416068417942,3.641732135034068,21.146220528237517,0.18715565582163735,0.04583701303824591,0.18635161362376998,18.635161362376998,0.8820276289498166,0.9561518257408826,0.9912660975494555
lod_train_proxy,best,38,lod-1841-1842,1841,1842,491520,49.204169691475826,83.04402644165974,0.17196262624756137,10.368968056211857,42.07783912342669,0.2658395063183206,0.06304259510777155,0.26370629530271,26.370629530271,0.7793802897135417,0.867803955078125,0.9489644368489584
